sale_date,product_id,product_name,product_category,product_subcategory,unit_price,quantity_sold,sale_country,sale_city
1974-02-13,3715990,event,he,early,397.76,92,Montenegro,East Roger
2021-07-04,2573134,age,drug,accept,531.15,41,India,West Jessica
1981-06-10,9826999,here,sport,school,649.59,34,Nicaragua,East Jessicaborough
1991-10-07,887871,if,eight,exactly,609.32,4,Holy See (Vatican City State),Smithview
2010-03-10,7548764,throw,federal,professor,65.64,10,Guernsey,South Kathleenbury
1986-08-31,8844713,just,cause,government,949.99,64,Puerto Rico,Millerside
1990-02-14,8718698,standard,per,food,310.37,93,Belarus,West Tonya
1975-04-08,8418468,hand,inside,lawyer,832.45,76,Philippines,South Christopher
2003-08-14,1466993,quality,own,choose,885.84,31,Antigua and Barbuda,North Gary
2018-12-06,9824787,evening,create,expect,383.49,72,Israel,Garzastad
2008-03-15,7489582,worker,nation,away,48.71,24,Papua New Guinea,Nataliemouth
1986-04-10,8491790,among,letter,any,277.01,45,Norfolk Island,North Annetteside
2005-11-17,7968157,others,security,natural,231.98,77,British Indian Ocean Territory (Chagos Archipelago),Dorisborough
1973-09-26,2518680,affect,time,girl,780.18,14,Czech Republic,West Adrian
1978-12-19,11725,near,thousand,me,71.42,37,Bulgaria,West Mark
2004-06-11,3149932,view,international,term,512.72,4,Czech Republic,Garciahaven
2001-10-12,4732598,use,company,newspaper,536.8,43,Oman,North Crystalborough
2016-11-30,1158697,million,answer,answer,226.43,30,Kazakhstan,Fredfort
2013-08-01,7268022,computer,over,oil,246.04,72,Niger,Gardnerburgh
2004-12-15,8444785,affect,half,left,469.27,45,Croatia,New Gary
1997-01-28,5044928,method,measure,network,736.92,74,Senegal,Brendafurt
1987-09-06,2420416,pay,outside,establish,139.89,12,Niger,Markfurt
1992-04-16,4589788,answer,true,general,338.25,65,Turkey,Toddland
2009-12-09,4721375,career,data,heart,434.39,80,Eritrea,Greeneville
1979-11-12,4291422,show,party,project,469.26,76,Cook Islands,Hernandezchester
1999-12-31,6815401,mouth,five,option,729.17,68,Guinea-Bissau,Ellistown
1996-05-25,868499,oil,sister,on,117.9,60,Poland,Port Shelley
1993-11-05,9548424,human,rather,use,458.34,40,Guam,Ronaldside
2006-11-27,8793659,up,tough,space,116.44,49,Qatar,Mathisview
1999-02-22,8342560,card,that,at,516.61,20,Christmas Island,North Georgestad
1996-01-02,5110097,sure,final,take,81.08,87,Brazil,West Tina
1971-08-15,7893492,next,by,probably,486.24,10,Guatemala,Woodsburgh
1976-08-13,2859559,last,hit,Republican,446.25,54,Mayotte,Loweryport
1987-04-23,6620974,window,method,maintain,820.86,38,Uzbekistan,New Michelle
2020-07-25,2104526,dinner,attorney,environment,924.15,100,Reunion,Michaelbury
2001-06-26,1517394,standard,above,kid,402.85,78,Swaziland,New Kristie
2005-11-19,5529231,sport,series,student,104.37,81,Turkmenistan,Strongmouth
2020-08-09,3323988,point,third,under,475.11,46,Cote d'Ivoire,Davidside
1977-08-11,9499391,claim,experience,probably,763.47,11,Montserrat,South Veronica
1993-01-12,4038846,evening,behind,by,784.96,38,Haiti,Thomashaven
1992-11-30,612124,we,Congress,red,803.95,4,Japan,Beckymouth
2004-09-12,7617148,campaign,whatever,could,539.83,77,Nepal,Port Johnhaven
1997-07-31,5972026,moment,almost,hard,608.21,62,Togo,Davidborough
1978-05-02,3559873,customer,maybe,issue,846.92,58,Malta,Starkhaven
2022-09-10,4112627,top,analysis,arrive,200.06,43,Bangladesh,Kimberlyton
1988-01-27,6847968,fast,one,out,269.31,92,Uganda,Jacobsbury
1986-09-20,1290483,man,relationship,nice,798.04,90,Slovakia (Slovak Republic),Port Brianberg
1992-04-13,5076179,life,central,generation,533.89,29,Mayotte,New Jonathan
1997-04-21,4787323,girl,total,final,851.92,60,Saint Martin,Garciaport
2017-05-27,1301807,enter,often,agency,973.59,34,Madagascar,Ryantown
2014-03-05,7166924,bed,project,adult,621.1,91,Honduras,Nelsonfurt
1991-10-06,534872,until,join,special,408.51,53,Cocos (Keeling) Islands,South Jason
1985-04-16,9021351,across,writer,while,361.39,1,Algeria,New Walterberg
2004-09-12,4080932,drive,prove,answer,419.45,59,Hungary,South Jenna
2022-11-21,8800199,show,writer,alone,778.78,17,Macao,East Jeffreyfurt
2003-11-27,3073253,product,prevent,trial,295.58,66,Somalia,West Markshire
2010-10-19,7527888,care,make,vote,694.96,82,Saint Lucia,South Lisa
1993-05-21,2818423,manager,day,receive,456.72,43,Brazil,Andreafurt
2023-08-04,5414209,PM,white,with,300.42,98,Singapore,Moniquechester
2021-03-02,1463138,carry,control,special,390.76,64,Pitcairn Islands,Lisamouth
2003-08-24,478650,great,protect,pressure,875.88,31,Netherlands Antilles,Brandonstad
1987-04-19,544324,per,drop,artist,688.53,85,Sudan,Wagnerchester
2012-03-26,7672489,big,protect,consumer,981.51,31,Spain,Henryport
1977-08-26,2212826,especially,exist,financial,569.16,60,Andorra,North Alison
2007-01-18,1255927,left,get,sell,629.23,14,Grenada,North Travisburgh
1984-09-27,4930572,my,American,central,581.99,70,Bulgaria,New James
2006-04-29,8141788,level,indeed,land,964.16,90,Saint Kitts and Nevis,New Jay
2003-11-20,5482022,would,TV,rather,163.44,29,United States Virgin Islands,North David
2016-03-20,2607153,sign,require,account,683.14,13,Sweden,Hamiltonberg
2023-03-17,4914857,least,give,such,444.16,1,Cote d'Ivoire,East Adrianville
2017-08-05,6284965,work,model,international,485.13,44,Uruguay,Gutierrezton
2012-07-21,534529,become,situation,senior,541.83,62,Papua New Guinea,Cathyborough
1971-12-21,9687370,yourself,tree,federal,274.59,48,Macao,Ryanfurt
1997-01-12,2526243,market,former,situation,917.04,12,Azerbaijan,Port Michaelfurt
2023-10-28,4707009,about,bag,base,446.31,37,Poland,Port Samantha
1985-04-20,5559495,daughter,evening,to,787.93,100,Benin,East Jenniferchester
2014-03-11,5418378,low,experience,college,295.54,76,Tonga,Lorifurt
1984-07-16,6003060,another,thousand,without,314.3,48,Tuvalu,South Kristina
1986-11-15,8343158,day,house,three,197.35,38,Brazil,Parkerberg
2010-07-12,3364683,soon,so,society,723.37,39,Togo,West Virginia
1972-08-06,5996368,condition,according,building,971.38,86,Cocos (Keeling) Islands,North Jessicafort
1995-03-07,5429226,task,high,here,257.49,74,Christmas Island,Justinview
1997-09-19,4401870,skill,teacher,old,739.35,43,Hungary,North Briannaview
2000-01-05,9150913,process,body,run,82.63,53,Belgium,Port Lisa
1991-05-11,2586300,apply,central,discover,214.03,28,Senegal,Robinshire
1978-02-28,5074152,seat,develop,better,226.25,54,Suriname,Torreston
2003-11-11,396881,size,behavior,series,790.24,49,Western Sahara,Richardsonview
2020-08-30,8402832,politics,call,artist,300.81,78,Cyprus,West Patricia
2011-01-24,1643950,nice,fly,want,925.07,20,Palau,South Cynthiashire
2013-12-08,164497,idea,foot,total,592.09,84,Botswana,Bishopstad
2009-08-26,7237068,best,east,stage,257.27,57,Bulgaria,Dawnfurt
2005-02-06,5073110,phone,course,hope,752.56,11,Swaziland,Lake Dawn
1979-04-16,280915,occur,science,always,486.18,45,Chad,Lake Tinaburgh
2002-11-24,6892847,letter,upon,city,587.88,15,Jamaica,Robertshire
2001-09-19,7420141,rich,civil,couple,700.83,87,Cyprus,Lake Terri
2006-07-18,8578783,talk,major,million,552.87,75,Guyana,South Christine
2001-08-24,3328990,save,leader,task,577.57,5,Antarctica (the territory South of 60 deg S),East Dawn
2013-03-24,1908107,east,cold,question,212.51,100,Azerbaijan,Mariamouth
1978-08-26,9274644,interest,participant,thing,466.82,96,Romania,Starkstad
1999-09-10,9922078,food,administration,east,167.44,72,Costa Rica,West Kathy
2015-01-08,8066506,conference,attention,decision,220.73,88,Israel,Burnetthaven
1997-04-06,7153334,approach,cause,morning,323.67,34,Svalbard & Jan Mayen Islands,East Scott
2023-05-16,2881294,early,beautiful,glass,315.86,64,Zambia,Steventon
1977-04-13,8016363,nor,lay,boy,639.52,23,Romania,Dennisstad
1987-07-19,4312146,foot,adult,someone,480.03,83,Kuwait,Port Brittney
1973-03-02,7314560,situation,administration,establish,101.17,85,Palau,Sarahtown
2014-08-03,4675165,baby,article,crime,400.69,39,Palestinian Territory,Rebeccaburgh
1982-03-25,4535733,church,technology,writer,383.8,32,Bouvet Island (Bouvetoya),Taylorberg
1978-07-31,588359,call,baby,heavy,57.03,64,Trinidad and Tobago,Port Michaelchester
2021-06-15,3247592,have,measure,they,947.07,6,Tajikistan,Lake Danielle
2001-10-15,449225,because,stage,day,609.55,33,Jamaica,East Derrickview
2022-05-08,3600508,matter,whatever,conference,147.79,46,Somalia,Lake Crystal
1999-09-10,1669185,space,wall,technology,202.94,4,Greece,New Heatherbury
1977-09-03,3254466,relationship,only,find,116.71,58,Morocco,Benjaminborough
2017-09-23,1930105,and,small,generation,938.6,26,Tunisia,North Carlosshire
1975-03-09,1306231,edge,few,tree,687.45,59,Argentina,Maryburgh
2009-11-19,1141196,factor,four,college,746.22,13,Afghanistan,Mooremouth
2007-07-19,8344617,page,miss,style,837.45,55,Congo,Lake Jessehaven
1977-12-13,8340608,seem,million,final,383.94,82,Gabon,Jacquelinehaven
1973-11-09,2283151,important,institution,include,500.73,12,Malta,East Jessica
2004-01-07,5801079,almost,edge,forget,707.51,13,New Caledonia,Payneview
1984-03-05,3284749,or,for,their,11.67,94,Armenia,Ryanshire
2016-08-14,569542,miss,enough,half,189.42,37,Ethiopia,Marietown
1987-09-23,2756927,site,show,sound,10.57,62,Burkina Faso,South Nicole
2022-04-20,3751855,color,want,game,298.84,97,Solomon Islands,West James
2004-03-27,8196054,long,without,others,408.07,12,Afghanistan,Mitchellville
2004-04-07,5103056,test,finally,range,197.98,51,Mexico,Bakerhaven
1971-11-08,1803085,election,east,still,444.9,5,Svalbard & Jan Mayen Islands,Briggsstad
2010-12-14,2866843,draw,recognize,blood,735.59,41,Ireland,South Jesse
1987-11-25,5329274,do,down,involve,641.34,18,Jordan,East Scottstad
1980-04-02,4221971,mother,word,save,851.46,16,San Marino,Lake Sherry
2009-03-25,9195576,drive,yet,today,511.59,47,Sierra Leone,Port Yvonneshire
1997-04-23,8214882,affect,community,first,193.97,96,Mayotte,Julieview
1977-05-21,3287963,exist,recent,lose,948.04,52,Cuba,West Bethanyfurt
1992-01-05,1672229,prevent,reason,door,846.45,86,Mongolia,Smithchester
2016-08-16,1016361,hospital,hand,experience,262.61,42,Slovakia (Slovak Republic),West Paigefurt
2005-10-06,4370057,many,for,know,609.58,72,Venezuela,Rickyfort
2005-03-04,5425801,city,chair,house,876.18,19,Jordan,Wrightmouth
1977-05-31,5115658,data,senior,theory,928.63,45,Kyrgyz Republic,Howellstad
1974-11-22,3398256,Congress,onto,stop,463.58,59,Lebanon,Stephanieport
2015-09-21,8294935,tax,such,issue,447.45,49,French Polynesia,Zacharyborough
1979-05-24,9899419,generation,own,business,528.71,34,Saint Vincent and the Grenadines,Lake Jeffrey
1997-04-01,9023488,feeling,feeling,agreement,872.71,6,Bahamas,South Stephen
1996-05-10,9459246,admit,story,job,972.01,27,Bahrain,North Kimburgh
1998-02-18,6676272,clear,feel,actually,766.97,27,Israel,Myersshire
2014-04-02,3242711,energy,relate,available,90.34,19,Germany,New Cassandra
2009-06-09,8831408,guess,fly,fly,308.72,64,Lebanon,West Roberta
1993-06-21,7171280,easy,ready,bit,188.86,2,Argentina,Hicksmouth
1996-07-21,252117,everyone,behind,specific,354.55,63,Maldives,East Sophia
2015-05-03,3376197,short,write,offer,263.61,69,Portugal,West Samuel
2019-03-04,7267124,blood,theory,me,285.75,74,Serbia,Hallburgh
1992-02-28,353396,skin,whatever,ball,775.42,51,Netherlands Antilles,New Katie
2023-05-01,8028437,debate,game,feeling,182.3,62,China,Jacobport
1971-12-13,8796115,floor,fish,same,232.61,30,Montenegro,North Robertstad
2007-09-15,3734288,per,prepare,sign,838.79,20,Mexico,Douglasport
1992-10-15,844044,safe,very,down,146.46,94,British Indian Ocean Territory (Chagos Archipelago),Lake Stephenville
2009-01-08,1182380,want,sure,happy,236.05,55,Italy,South Amyhaven
1972-04-11,5478448,outside,tax,white,359.3,22,Slovakia (Slovak Republic),Coxville
1996-12-17,5632400,network,someone,recent,409.67,43,Ethiopia,East Nicolehaven
1981-06-12,4901824,economy,hospital,civil,793.24,88,Syrian Arab Republic,Joneston
2008-12-05,3083464,military,take,measure,11.29,46,Madagascar,Ballbury
2006-10-18,2659564,office,senior,baby,107.8,13,Iraq,Claytonview
2000-03-21,3360295,memory,ground,mention,343.56,30,Honduras,Port Christopherburgh
1993-02-10,4097003,responsibility,way,economy,821.73,82,Ecuador,Mooreton
2011-03-19,4308262,find,right,become,797.95,63,Bermuda,New Kevin
2017-07-03,3807715,election,attorney,pull,743.74,48,Libyan Arab Jamahiriya,Russelltown
1976-12-19,5680029,piece,else,suggest,362.03,61,Turkey,Lake Jared
1983-11-20,2190735,year,protect,join,66.89,43,Mauritania,Ashleystad
2014-08-29,2241949,star,instead,week,603.98,6,Myanmar,Danburgh
1995-04-18,1212538,table,back,three,710.62,76,Botswana,West Kaitlyn
1973-03-04,9814049,consider,budget,whom,284.61,16,Australia,New Melissa
2014-10-16,6645259,top,law,partner,447.59,80,Chile,Suzannehaven
2013-11-26,6309392,sure,before,threat,988.03,46,Equatorial Guinea,North Jasmine
1970-11-27,939367,record,no,read,870.58,41,Mozambique,Millerview
2000-09-26,9544495,would,media,wonder,614.85,79,Niue,South Jacobshire
2017-06-22,9429408,pretty,PM,country,88.44,61,Estonia,West Elizabeth
2011-04-16,4119908,hard,foot,turn,308.52,58,Madagascar,Matthewberg
2021-05-09,3767956,clearly,section,step,716.29,55,Kenya,Susanmouth
2013-05-22,866557,speak,ball,current,449.5,17,Guam,North Travis
1970-01-16,7466946,blood,instead,seven,353.25,78,Saint Barthelemy,Mooreberg
2008-12-19,5449822,last,financial,poor,13.82,81,Colombia,West Christopher
2022-01-21,7979389,training,their,along,764.47,98,Georgia,West Tylermouth
1982-07-08,3111258,common,world,across,886.32,79,Falkland Islands (Malvinas),North Natalieborough
1992-09-26,9548327,piece,wear,guy,33.14,9,Kyrgyz Republic,East Amandaview
2023-10-26,9577112,situation,fight,source,647.94,39,Cameroon,Tuckershire
1995-01-30,9828485,base,people,late,823.51,24,Tokelau,South Andrewside
1993-06-13,6225357,war,usually,difference,615.44,76,Trinidad and Tobago,Jerryborough
2021-05-12,427221,air,former,of,412.9,40,El Salvador,Wyattstad
1988-05-10,4075312,option,of,left,767.44,13,Gambia,West Andrewton
1983-11-16,4649174,wish,short,chair,23.48,24,Marshall Islands,Lake Michael
2021-10-23,991356,find,while,last,475.89,87,Denmark,Port Stacy
2011-01-02,8311710,detail,war,heart,834.34,31,India,Ericshire
2023-11-23,4765897,often,avoid,customer,89.1,17,Guyana,Lake Jamesburgh
2000-07-22,6568084,democratic,child,drive,951.11,63,Ghana,South Brandyton
2013-02-01,643839,part,capital,source,352.1,15,Azerbaijan,Scottchester
1994-09-15,5803811,I,west,catch,717.98,26,Honduras,South Richardstad
2023-02-18,7619534,bank,far,read,340.31,82,Lao People's Democratic Republic,Tommyton
2022-10-31,1539201,charge,still,lose,482.12,100,Vietnam,North Matthew
1982-01-05,1082144,just,else,computer,671.77,74,Palestinian Territory,Littlebury
1998-01-27,6977450,believe,face,test,425.33,20,Timor-Leste,Harrisstad
1994-06-03,3862875,coach,bring,work,41.19,70,Senegal,West Michaelborough
2011-09-01,6011988,ahead,sit,phone,257.85,9,Germany,Melissafurt
1987-04-06,5090190,including,land,hospital,276.93,40,American Samoa,Melissamouth
1997-10-24,4479445,health,save,office,700.39,13,Mauritius,Blackburnburgh
1993-02-26,2640475,wonder,become,someone,447.83,87,Jordan,North Faithport
1981-09-01,5367854,role,suggest,one,513.93,84,Sao Tome and Principe,East Davidton
1977-10-22,91937,finish,rock,east,307.62,74,Nigeria,Michelleborough
2013-02-28,8938924,bank,truth,month,893.44,9,Saint Vincent and the Grenadines,West Thomasview
2013-11-07,4658450,us,cup,many,197.82,42,Fiji,West Tina
1986-09-29,8813963,threat,road,technology,686.65,83,Cuba,Donaldberg
1981-03-03,5669947,many,agreement,collection,119.04,80,Uruguay,Karenmouth
2007-08-26,5382269,company,entire,stuff,378.41,100,Indonesia,Sanfordshire
2016-03-20,7473169,truth,board,occur,103.59,62,Bulgaria,Hobbsville
2012-01-09,3983554,method,tell,probably,619.07,91,Chile,South James
2006-05-22,4865409,discuss,local,several,984.56,65,Maldives,Millermouth
2013-11-08,6358006,adult,manage,official,217.69,33,Iceland,Antonioland
1984-07-19,1109250,forget,local,single,175.97,37,Western Sahara,North Emilyfurt
2016-11-01,3222384,data,leg,let,283.31,39,Qatar,New Johnbury
2023-04-18,5120829,agree,hand,white,23.97,22,Saint Lucia,Joseside
2002-12-15,5633152,mention,kid,over,653.05,37,Nepal,East Christyville
1977-04-12,613141,adult,imagine,toward,39.73,12,Malta,Davistown
1985-05-11,6691687,movement,month,share,705.67,30,Lao People's Democratic Republic,New Andrea
2010-10-10,6633366,edge,throughout,poor,448.07,89,Zambia,Sharonberg
2007-05-18,8105870,size,material,benefit,865.65,5,Papua New Guinea,West Dillon
2022-09-23,4946730,interview,nothing,control,831.98,60,Argentina,Brookemouth
2002-04-09,5774249,maybe,interesting,pull,504.86,62,South Georgia and the South Sandwich Islands,East Andrew
1980-11-06,8313504,business,candidate,newspaper,516.34,66,Peru,New Jonathanfort
1977-10-22,6674512,leave,pick,whose,944.0,39,Yemen,East Angelafurt
2003-05-06,2989663,debate,either,past,750.35,90,Northern Mariana Islands,Port Davidbury
2015-08-16,5693185,program,federal,film,18.11,84,Portugal,West Lindsay
1997-08-31,2873327,phone,determine,only,457.51,55,Yemen,Nicholaston
1998-05-25,4723141,cultural,feeling,protect,80.06,17,Guinea-Bissau,Ginafort
1989-12-13,5340657,scene,two,per,279.48,35,Kenya,Nunezstad
2012-02-23,661908,action,why,serious,198.36,77,Sudan,South Stephen
1980-10-03,2593465,age,suddenly,record,401.72,45,Kyrgyz Republic,East Jennifer
2013-06-01,8829915,maybe,despite,return,637.94,26,American Samoa,Nicholasfurt
2011-09-11,5458059,report,would,direction,556.29,75,Vanuatu,Lake Courtney
2002-05-03,3766005,probably,modern,expect,390.89,93,Lao People's Democratic Republic,Stephanieport
2020-03-02,5414435,career,almost,affect,437.01,2,Cambodia,Glennstad
1972-03-27,9941189,focus,wife,close,491.27,32,Faroe Islands,North Faith
1992-12-18,742630,human,senior,get,418.93,89,Guinea-Bissau,Kevinmouth
2008-11-07,509420,election,should,produce,428.14,20,United Arab Emirates,Sanchezhaven
1971-10-22,580655,anything,expert,top,787.66,16,Bangladesh,Lake Brookemouth
1983-11-30,8010815,dinner,arrive,surface,477.28,95,Saint Barthelemy,South Andrew
2022-03-04,2411089,particularly,shake,two,709.0,68,Kiribati,South Shannonborough
2020-01-07,4560271,bank,poor,ever,770.1,96,Kenya,Davistown
2015-08-26,9327202,work,town,physical,602.15,10,Egypt,North Jeffrey
2015-07-08,2510171,show,sort,report,362.41,67,Palestinian Territory,Armstrongbury
2013-03-23,7372493,ok,official,break,521.38,65,Trinidad and Tobago,South Heather
2004-11-18,9133849,upon,force,read,652.33,15,Philippines,East Markland
2016-06-06,202460,also,me,purpose,861.9,15,Svalbard & Jan Mayen Islands,Port Michelle
1972-10-17,1378026,it,west,clearly,974.42,38,Holy See (Vatican City State),Maryview
1991-10-26,5198068,Mr,garden,yet,431.15,59,Burundi,Lake Mariah
1992-02-16,6443932,later,data,base,875.49,10,San Marino,North Ericatown
